Long,Lat,Star,Country
-73.971406698227,40.7537832561612,2.5,USA
-73.97759,40.74971,4.5,USA
-73.9760569,40.7510732,3.5,USA
-73.978881,40.760472,3.5,USA
-73.97403,40.7519,3.5,USA
-73.9776032938552,40.7595357525026,4.0,USA
-73.9775697,40.7497237,3.5,USA
-73.976214,40.7504856,3.0,USA
-73.97214,40.75394,4.5,USA
-73.978933,40.755043,3.5,USA
-73.9787133,40.7521961,4.0,USA
-73.975995182991,40.7543951061432,3.0,USA
-73.979756,40.754024,3.5,USA
-73.9807616659745,40.7642688962233,2.5,USA
-73.9773022,40.752901,3.5,USA
-73.97522,40.75527,4.5,USA
-73.9694108,40.7542031,3.0,USA
-73.97707,40.74965,3.5,USA
-73.98027,40.75097,3.5,USA
-73.9801264554262,40.7616972961311,3.0,USA
-73.9656987,40.7551169,4.0,USA
-73.978991619574,40.7590970070704,3.5,USA
-73.96856,40.75452,3.5,USA
-73.9739609,40.7519302,3.0,USA
-73.971473,40.753925,4.0,USA
-73.976823216597,40.760190629332,3.5,USA
-73.97523,40.75924,3.0,USA
-73.97738,40.74939,3.5,USA
-73.9793730976227,40.7608455063764,3.0,USA
-73.9801629312134,40.7578462687045,3.0,USA
-73.98269,40.75677,4.0,USA
-73.967063,40.753192,3.0,USA
-73.97753,40.74983,3.5,USA
-73.9746513962746,40.7515761593805,3.0,USA
-73.97817,40.75777,1.5,USA
-73.97922,40.75207,4.0,USA
-73.97399,40.75322,3.0,USA
-73.97667,40.76339,3.5,USA
-73.97901,40.75809,3.5,USA
-73.976796,40.754062,3.0,USA
-73.9778550951065,40.7565172063078,3.0,USA
-73.9752,40.7616,3.5,USA
-73.9796481,40.7663869,3.5,USA
-73.9740775,40.7516428,3.0,USA
-73.9799204,40.7578379,4.0,USA
-73.9736334979535,40.7522606519897,3.5,USA
-73.96758,40.75251,4.0,USA
-73.971672,40.750053,3.5,USA
-73.97729,40.74998,3.5,USA
-73.9689691148744,40.7542602705117,4.0,USA
-73.9708569,40.7532547,4.0,USA
-73.9786452054977,40.7639947309263,3.5,USA
-73.9685623,40.754551,3.0,USA
-73.974324,40.752258,3.5,USA
-73.9776216,40.7614327,3.5,USA
-73.97702,40.75723,3.5,USA
-73.972624,40.752794,3.5,USA
-73.9790364883606,40.754277400708,3.0,USA
-73.9740975,40.7517768,3.5,USA
-73.9785995483398,40.7634735107422,3.0,USA
-73.97778,40.76256,3.5,USA
-73.97979,40.75942,2.5,USA
-73.980379,40.748957,4.0,USA
-73.9804554,40.7658544,3.0,USA
-73.97926,40.7546,3.0,USA
-73.97927,40.75856,3.5,USA
-73.9740986858791,40.7521702127837,2.5,USA
-73.9761826,40.7543721,3.0,USA
-73.9735336303711,40.7508087158203,4.0,USA
-73.976104,40.754394,3.0,USA
-73.97669,40.763116,3.5,USA
-73.978157043457,40.7600021362305,2.5,USA
-73.97456,40.75374,3.0,USA
-73.976104,40.752524,3.0,USA
-73.976803,40.755867,4.0,USA
-73.9800568,40.7559013,3.0,USA
-73.97725,40.7627499,3.5,USA
-73.9716644287109,40.7510528564453,3.0,USA
-73.9781,40.75554,3.0,USA
-73.9794412476742,40.7642858761643,3.0,USA
-73.9769082392868,40.7625320732333,3.5,USA
-73.9789509773254,40.7541858290419,3.0,USA
-73.9760747,40.765386,3.5,USA
-73.98092,40.7604747,2.5,USA
-73.97676,40.75046,3.5,USA
-73.9794276096064,40.7524768142803,3.5,USA
-73.9783860958132,40.7558914232859,4.0,USA
-73.9807286895666,40.7561535593291,3.0,USA
-73.979401,40.758821,3.5,USA
-73.97492,40.75009,4.5,USA
-73.9757667,40.7491869,3.0,USA
-73.979585697037,40.7663330471095,3.5,USA
-73.96758,40.75251,3.0,USA
-73.973175,40.752516,3.0,USA
-73.9803009,40.7518883,3.0,USA
-73.9764479,40.7620314,3.5,USA
-73.977032882418,40.749829228873,3.5,USA
-73.97589,40.76394,3.0,USA
-73.9805363,40.7513433,3.5,USA
-73.980391,40.756369,3.0,USA
-73.9771166,40.7575221,3.5,USA
-73.9779966715567,40.7547945055886,4.0,USA
-73.906982,40.854679,1.0,USA
-73.90142,40.8559,2.0,USA
-73.907281011343,40.854335874455,1.0,USA
-73.908939,40.852412,2.0,USA
-73.90703,40.85392,2.5,USA
-73.97695,40.78534,4.0,USA
-73.97263,40.78554,4.0,USA
-73.98146,40.77625,4.0,USA
-73.98087,40.77506,3.5,USA
-73.982069,40.777487,4.0,USA
-73.9785419,40.7775898,4.0,USA
-73.97713,40.785326,4.0,USA
-73.9803009,40.7750587,3.5,USA
-73.9789559105304,40.7767077615034,3.5,USA
-73.9793719,40.7764743,3.5,USA
-73.9776967,40.7792833,3.5,USA
-73.9728638,40.7853146,4.0,USA
-73.979187,40.776317,3.5,USA
-73.9782814,40.7784759,3.5,USA
-73.9796901,40.77796,3.5,USA
-73.98035,40.77776,4.0,USA
-73.9809875488281,40.7780303955078,3.5,USA
-73.9842974138193,40.7794954836714,3.5,USA
-73.9814548431266,40.7720766219859,3.5,USA
-73.97933,40.77697,3.0,USA
-73.98186,40.77643,2.5,USA
-73.9778137207031,40.7841453552246,3.5,USA
-73.9801793,40.7802977,3.5,USA
-73.977569,40.783841,4.5,USA
-73.97291,40.78492,4.5,USA
-73.97796,40.78333,4.0,USA
-73.97782,40.78353,3.5,USA
-73.9788,40.77741,3.0,USA
-73.9782338216901,40.777805091808,2.5,USA
-73.978869,40.778494,3.0,USA
-73.9802398681641,40.7749214172363,3.5,USA
-73.9812961672168,40.7819579516292,3.5,USA
-73.9789128775797,40.7827096147799,3.0,USA
-73.98075,40.77523,3.5,USA
-73.98112,40.78066,3.5,USA
-73.97887,40.78402,4.0,USA
-73.98291,40.77946,3.5,USA
-73.9833475238343,40.7792782118959,4.5,USA
-73.9816385507584,40.7726565673498,3.0,USA
-73.9778271,40.7838387,4.0,USA
-73.983876645396,40.7752417820046,3.0,USA
-73.9769718,40.7785204,3.5,USA
-73.9825049309491,40.7778264823318,3.5,USA
-73.9796698035772,40.7802345045165,3.5,USA
-73.9791117224133,40.7765363632278,3.0,USA
-73.97388,40.7844399,3.5,USA
-73.97777,40.7835899,3.0,USA
-73.97927,40.776195,3.5,USA
-73.97802,40.77903,3.5,USA
-73.98124,40.77884,3.0,USA
-73.97284,40.78526,3.5,USA
-73.97632,40.78112,4.0,USA
-73.9770103128512,40.7849945637664,4.0,USA
-73.97736,40.78416,4.0,USA
-73.980178,40.775683,2.5,USA
-73.97847,40.78337,3.5,USA
-73.9818,40.77991,4.0,USA
-73.97505,40.78284,3.5,USA
-73.9826309680939,40.7689230155194,3.5,USA
-73.9799106589601,40.7814117451455,3.0,USA
-73.9789159423279,40.7831637424309,3.5,USA
-73.9807337,40.7832592,3.5,USA
-73.98088,40.77505,3.5,USA
-73.9816335,40.780851,3.5,USA
-73.9817814,40.7685425,3.5,USA
-73.97894,40.7769,3.5,USA
-73.98381,40.7792,3.5,USA
-73.98022,40.77833,3.5,USA
-73.9851377254965,40.7684363344695,3.5,USA
-73.9817886,40.7775917,3.5,USA
-73.97393,40.78458,3.5,USA
-73.98169,40.77621,3.5,USA
-73.97479,40.7832,2.5,USA
-73.97896,40.7778,3.0,USA
-73.98384,40.77938,3.0,USA
-73.977391,40.784043,4.0,USA
-73.973121,40.784629,3.5,USA
-73.9825777082569,40.7670572247869,4.5,USA
-73.983013,40.767124,3.5,USA
-73.9824,40.76937,3.0,USA
-73.9812233306076,40.7788340682704,3.0,USA
-73.9779206995186,40.7783079154181,3.5,USA
-73.9735,40.78436,3.5,USA
-73.981794,40.776603,3.0,USA
-73.9784333109856,40.776997217775,3.5,USA
-73.9830132742049,40.7685591712413,3.5,USA
-73.98854,40.76945,3.5,USA
-73.97929,40.78126,3.5,USA
-73.98292,40.766983,3.5,USA
-73.9822470380287,40.7800753824548,3.5,USA
-73.9805542713186,40.7822587931929,2.5,USA
-73.98867,40.76944,3.0,USA
-73.9820965,40.7676892,3.5,USA
-73.9897841,40.7727762,2.5,USA
-73.97975,40.78152,4.0,USA
-73.97782,40.78438,3.5,USA
-73.9807728677988,40.7797003537416,3.5,USA
-73.9796281,40.7766618,3.5,USA
-73.986618,40.767242,3.5,USA
-73.98394,40.76999,3.5,USA
-73.9808349609375,40.7785911560059,3.0,USA
-73.985221303638,40.7686014032081,4.0,USA
-73.973534,40.784154,3.5,USA
-73.98362,40.76602,3.5,USA
-73.988723,40.769374,2.5,USA
-73.984023,40.766083,3.5,USA
-73.98517,40.76353,3.5,USA
-73.9774212,40.7840885,3.5,USA
-73.9811626,40.7727826,3.0,USA
-73.9828994245716,40.7660636560522,2.5,USA
-73.98358,40.76778,3.0,USA
-73.9824271202087,40.7682892252824,3.5,USA
-73.9793799398146,40.7820668155281,3.0,USA
-73.98273,40.76844,3.5,USA
-73.97919,40.78321,3.5,USA
-73.98331,40.77951,3.0,USA
-73.9834850105591,40.7679232725189,3.5,USA
-73.97741,40.7847,3.5,USA
-73.982472,40.777901,2.5,USA
-73.98487,40.76775,3.5,USA
-73.98568,40.76746,3.5,USA
-73.9732188,40.7845979,3.5,USA
-73.98273,40.76844,3.0,USA
-73.97944,40.78132,2.5,USA
-73.9800396,40.7833059,3.0,USA
-73.9771053651418,40.7844971624574,3.5,USA
-73.978,40.78329,3.5,USA
-73.988578,40.768569,3.5,USA
-73.9832380478852,40.7725618904564,2.0,USA
-73.98846,40.76891,3.0,USA
-73.97816,40.78367,3.5,USA
-73.9886703491211,40.7694396972656,3.0,USA
-73.9881146585633,40.7777531278516,2.0,USA
-73.9807237,40.7832742,3.5,USA
-73.98235,40.7782,2.5,USA
-73.9805833,40.777999,2.0,USA
-73.982406,40.770393,2.5,USA
-73.97317,40.78457,3.5,USA
-73.989524,40.767238,3.5,USA
-73.973677,40.7838766,3.5,USA
-73.9820175,40.7705193,3.5,USA
-73.98379,40.76799,3.5,USA
-73.9866714,40.7671318,3.0,USA
-73.9888610839844,40.769474029541,3.0,USA
-73.97861,40.7822,2.5,USA
-73.98856,40.76911,3.5,USA
-73.9663009643555,40.7834014892578,4.5,USA
-73.97783,40.78413,2.0,USA
-73.97424,40.78419,2.5,USA
-73.9786505699158,40.7775083184242,2.5,USA
-73.9807337,40.7832592,2.5,USA
-73.9840344339609,40.7680535316467,3.5,USA
-73.990149,40.773345,2.0,USA
-73.9775128214034,40.7795372331698,1.5,USA
-73.98333,40.76754,3.0,USA
-73.98783,40.76956,2.5,USA
-73.9779202,40.7832245,3.0,USA
-73.97288,40.78521,3.0,USA
-73.973099,40.781451,1.5,USA
-73.99396,40.7671,4.0,USA
-73.97787,40.78407,2.5,USA
-73.9833927154541,40.7680738977369,2.0,USA
-73.9940872192383,40.7661781311035,3.0,USA
-73.98881,40.7684799,2.0,USA
-73.99409,40.76718,3.5,USA
-73.98655,40.76708,2.5,USA
-73.988578,40.768569,3.0,USA
-73.8794078,40.885147,4.5,USA
-73.877998,40.886554,3.0,USA
-73.916202,40.850258,1.0,USA
-74.01779,40.70814,4.0,USA
-73.99766,40.7327,4.5,USA
-73.9864901976935,40.7263139141197,4.5,USA
-74.0072225927912,40.7162705535921,4.0,USA
-74.0174372308775,40.7044769199104,4.5,USA
-74.04576,40.7198,4.5,USA
-74.007178,40.715498,4.0,USA
-73.98751,40.72222,4.0,USA
-73.98666,40.72191,4.5,USA
-74.0161881289114,40.7203368579858,4.0,USA
-74.010223,40.714683,4.0,USA
-73.983933,40.721128,4.0,USA
-74.0419214298909,40.7186723130924,4.0,USA
-73.9977161,40.7190315,4.0,USA
-74.0515195,40.7249692,4.5,USA
-74.043858,40.72748,4.5,USA
-74.0028772,40.733063,4.5,USA
-73.99756,40.72213,4.0,USA
-74.04239,40.72138,4.0,USA
-73.9977602206654,40.7146691442891,4.0,USA
-73.9904247969389,40.7141530317142,4.5,USA
-73.9979083,40.7210686,4.5,USA
-74.04396,40.71835,4.0,USA
-74.0355072729312,40.716799944155,4.0,USA
-74.06102,40.71039,4.5,USA
-74.0041143883606,40.7194897,4.0,USA
-73.98739,40.7217399,4.0,USA
-74.0334427,40.7175637,4.0,USA
-74.008587,40.716906,4.0,USA
-73.9821844,40.7240282,4.0,USA
-74.0180295074092,40.7055377733267,4.0,USA
-74.007695,40.715688,4.5,USA
-74.0670708676607,40.7146930849064,4.5,USA
-74.01779,40.70814,4.0,USA
-74.037669933778,40.7144521915461,4.0,USA
-73.99339,40.71974,4.5,USA
-73.995415,40.721408,4.0,USA
-73.9860613,40.7303859,4.0,USA
-74.00252,40.72728,4.5,USA
-73.99015,40.73092,4.0,USA
-74.018051,40.704364,3.5,USA
-73.99457,40.71735,4.5,USA
-74.04376,40.7206199,4.0,USA
-73.99169,40.7158,4.5,USA
-74.00925,40.7141,4.0,USA
-74.0442452984261,40.7171775955244,4.0,USA
-74.039954,40.713262,4.0,USA
-73.980601,40.7289298,4.0,USA
-73.9990079,40.7152346,4.0,USA
-74.018051,40.704364,3.0,USA
-74.0469762732323,40.7198691203964,4.0,USA
-74.00013,40.71909,4.0,USA
-74.00026,40.72732,4.0,USA
-74.0325578867018,40.7254501288668,3.5,USA
-73.981185,40.728901,4.0,USA
-73.997447,40.718554,4.0,USA
-74.007683,40.727125,4.0,USA
-74.04386,40.71862,4.0,USA
-73.9968899,40.71931,4.0,USA
-74.04451,40.7162,4.0,USA
-73.98611,40.72695,4.0,USA
-74.0088844299316,40.7185910158738,4.5,USA
-73.9866526052356,40.7264988089246,4.5,USA
-74.0443970331015,40.7178030413609,4.0,USA
-73.98612,40.72925,4.0,USA
-74.0398011,40.7141973,4.0,USA
-74.009958,40.724038,4.0,USA
-74.00734,40.73304,4.5,USA
-73.9999440120647,40.7166907225542,4.5,USA
-74.014799,40.715283,4.0,USA
-73.99086,40.71909,4.5,USA
-73.98334,40.72272,4.0,USA
-74.03779,40.71617,4.0,USA
-74.04699,40.72234,4.0,USA
-74.005068,40.733714,4.5,USA
-74.0008161,40.7287707,4.0,USA
-73.99889,40.7144199,4.0,USA
-74.0465332,40.7221345,4.0,USA
-74.00072,40.72915,4.5,USA
-73.98691,40.71873,4.5,USA
-73.98454,40.72058,3.5,USA
-73.98847,40.722071,4.0,USA
-73.997342,40.715082,4.0,USA
-74.0344276659991,40.7283333339534,3.5,USA
-73.997557,40.722046,4.0,USA
-74.0062975,40.7189994,4.0,USA
-73.99249,40.7176199,4.0,USA
-74.0101342,40.7150751,4.0,USA
-73.99675,40.7155,4.0,USA
-74.043127,40.720538,4.0,USA
-74.043745,40.719486,4.0,USA
-74.0096166,40.7237145,4.5,USA
-73.9955956044561,40.7215934960083,4.0,USA
-73.98475,40.71926,4.0,USA
-74.0118093,40.7205582,4.0,USA
-73.9918553931336,40.7144971858255,4.0,USA
-74.003027,40.725456,4.5,USA
-73.9998929006093,40.7334863190479,4.0,USA
-73.998330776327,40.722730394629,4.0,USA
-73.9951947,40.7255312,4.0,USA
-74.005708694458,40.7243642217227,4.5,USA
-73.98115,40.72473,4.0,USA
-74.0465716965112,40.7287270058542,4.0,USA
-74.00816,40.716698,4.0,USA
-74.05044,40.72359,4.5,USA
-74.010039072422,40.7198601300801,4.0,USA
-73.9968228,40.7190148,4.0,USA
-74.045283556493,40.721315204191,4.0,USA
-74.009201,40.7141113,4.0,USA
-74.015635,40.7147356376792,4.0,USA
-74.0176175854584,40.7112882252543,3.5,USA
-74.00972,40.71432,4.5,USA
-74.03946,40.72154,4.5,USA
-74.00322,40.72506,4.5,USA
-74.0184892569177,40.7052055368065,3.5,USA
-73.99326,40.72104,3.5,USA
-73.98677,40.72037,4.0,USA
-74.04299,40.72085,4.0,USA
-73.9925423,40.7249172,4.0,USA
-74.003516,40.729826,4.0,USA
-73.9855093686561,40.7229888289626,3.5,USA
-74.03631,40.7249399,4.0,USA
-74.0083092,40.7198118,3.5,USA
-74.004317,40.732704,4.0,USA
-73.99696,40.72074,4.0,USA
-74.04648,40.72038,4.5,USA
-74.00167,40.72803,4.5,USA
-73.9865907985248,40.7279880270274,4.5,USA
-73.98838,40.72551,4.5,USA
-73.9895758930263,40.7196253171697,4.0,USA
-74.000152,40.730022,4.5,USA
-73.9865153,40.7193261,4.5,USA
-73.98697,40.72895,4.0,USA
-73.98478,40.72634,4.0,USA
-73.9917399,40.71839,4.0,USA
-74.0057,40.71694,4.5,USA
-74.00547,40.71782,3.5,USA
-73.9879441220901,40.7232289034083,4.0,USA
-73.991682,40.724776,4.5,USA
-73.99329,40.71725,4.5,USA
-73.9866963,40.7218302,4.5,USA
-73.994171,40.722998,4.0,USA
-73.9973777877722,40.7194089547259,4.5,USA
-73.99765,40.71525,4.0,USA
-73.998803,40.714167,4.0,USA
-74.0053009986877,40.7323808291402,4.0,USA
-73.9838,40.7275,4.5,USA
-73.994899,40.724419,4.0,USA
-74.00283,40.72707,4.0,USA
-73.990589,40.7177673,4.5,USA
-74.043793,40.725925,4.0,USA
-73.99799,40.71424,4.0,USA
-73.989659,40.71822,4.5,USA
-73.9899313,40.731505,3.5,USA
-73.98518,40.71786,4.0,USA
-73.99787,40.7142,4.0,USA
-74.0010999,40.72787,4.5,USA
-73.9944863319397,40.7229087705545,4.5,USA
-74.04574,40.72164,4.0,USA
-73.99027,40.72666,4.5,USA
-74.0095599,40.71647,4.0,USA
-74.001021,40.729219,4.0,USA
-73.999852,40.733826,4.0,USA
-73.98858,40.72911,4.0,USA
-73.9916928979573,40.7184290357839,4.5,USA
-73.996499,40.721964,4.5,USA
-74.0065048,40.7313524,4.0,USA
-73.99795,40.71781,4.0,USA
-74.0349084,40.7187593,4.0,USA
-73.9996931018524,40.7320640251595,4.5,USA
-74.06142,40.71015,4.5,USA
-73.985846,40.73169,4.0,USA
-74.00892,40.71909,4.0,USA
-74.00642,40.73405,4.0,USA
-74.00165,40.7287899,4.0,USA
-73.9835395,40.730294,4.0,USA
-74.004351,40.723807,3.5,USA
-73.98527,40.7229,4.0,USA
-73.99079,40.72492,4.0,USA
-74.0015486,40.731958,4.0,USA
-74.00497,40.72138,4.0,USA
-74.0001497,40.728,4.0,USA
-74.00134,40.7293499,4.5,USA
-74.006607,40.719255,4.0,USA
-73.9887357,40.7214961,4.0,USA
-74.01044,40.71734,4.0,USA
-74.00847,40.73285,4.0,USA
-73.9881407239426,40.7209536656701,4.0,USA
-73.9943286309159,40.7211328622237,4.0,USA
-73.988623,40.727574,4.0,USA
-74.0152768,40.714486,3.5,USA
-74.0062207,40.7188969,4.0,USA
-74.0009501203895,40.7289399955423,4.0,USA
-73.9878845214844,40.7296485900879,4.0,USA
-74.0172056,40.7056571,4.0,USA
-74.00102,40.71897,4.5,USA
-74.04346,40.71946,4.0,USA
-73.9835,40.72379,4.0,USA
-74.000629,40.72969,4.0,USA
-73.97851,40.72432,4.0,USA
-74.00996,40.72021,4.0,USA
-73.98204,40.72835,4.5,USA
-74.0099987815497,40.718804998517,4.0,USA
-74.0462404903579,40.7212435019165,4.0,USA
-73.988074,40.732072,4.0,USA
-74.00477,40.71853,4.0,USA
-73.992466,40.721988,4.0,USA
-74.00354,40.71996,4.5,USA
-73.97973,40.72264,4.0,USA
-73.988094,40.728833,4.0,USA
-73.998832,40.729084,4.0,USA
-73.9952574670315,40.7170795322745,4.5,USA
-73.99893,40.72975,4.0,USA
-74.0021909441629,40.7202236743825,3.0,USA
-73.9937874,40.7200099,4.0,USA
-74.0072147,40.7143487,4.5,USA
-73.98357,40.72698,4.0,USA
-74.04472,40.72896,4.0,USA
-74.04942,40.72285,4.5,USA
-73.99618,40.72007,4.0,USA
-73.99435,40.7175,4.5,USA
-74.0077535494539,40.7142052394856,4.5,USA
-74.030871814976,40.716931089862,3.5,USA
-74.0074,40.72528,4.5,USA
-73.99939,40.72977,4.5,USA
-74.03534,40.71468,3.5,USA
-73.9944029,40.717587,4.0,USA
-73.9859368048935,40.7293077268171,4.0,USA
-73.98507,40.71964,4.5,USA
-74.00903,40.71847,4.0,USA
-74.06228,40.71083,4.5,USA
-73.9845085144043,40.727258767439,4.0,USA
-73.9846268,40.7306252,4.0,USA
-73.9905184,40.7143451,4.0,USA
-73.98753,40.72193,4.0,USA
-73.9915524,40.7244378855031,4.0,USA
-74.0008207038045,40.7190194496717,4.0,USA
-74.003199,40.723543,4.0,USA
-74.0446714764976,40.7289398377141,4.0,USA
-74.00913,40.71521,4.0,USA
-73.98981,40.71844,4.5,USA
-74.0399466756692,40.7092002302021,3.5,USA
-73.9862178981476,40.7266856651479,4.0,USA
-73.98585,40.72727,4.5,USA
-74.0024,40.72759,4.0,USA
-73.98711,40.72122,4.0,USA
-73.9915559401866,40.714498871349,4.0,USA
-73.9952510689421,40.7204574688656,4.0,USA
-74.00578,40.71964,4.0,USA
-73.9886709,40.7219115,4.0,USA
-74.0365989,40.7242689,3.5,USA
-73.99622,40.72275,4.5,USA
-74.0661926,40.6996918,4.0,USA
-73.987617,40.725371,4.5,USA
-73.9970967190752,40.7326203350478,4.5,USA
-73.991854171582,40.7181419094006,4.5,USA
-73.99971,40.7287,4.0,USA
-74.00331,40.73333,4.0,USA
-73.98605,40.71852,4.0,USA
-73.9889284,40.728496,4.5,USA
-74.0000708,40.7198301,3.5,USA
-74.00214,40.7266199,3.5,USA
-73.9975674,40.7327654,4.0,USA
-73.97899,40.72365,4.5,USA
-73.9853134,40.7278557,4.5,USA
-74.0462276322613,40.6899118907576,3.0,USA
-73.98934,40.7266,4.0,USA
-74.0441924355125,40.7177490485075,4.0,USA
-73.994662,40.7210205244336,3.0,USA
-74.00991,40.72018,4.0,USA
-73.98412,40.72044,4.5,USA
-73.9954301342368,40.7176299520983,4.5,USA
-73.98719,40.72183,4.0,USA
-73.98919771717,40.7197229753629,4.0,USA
-73.9900618,40.7291024,4.5,USA
-74.04029,40.7139,4.0,USA
-73.99305,40.72031,4.0,USA
-73.99667,40.71936,4.0,USA
-73.9889362576721,40.7228863781236,4.0,USA
-73.9837551,40.726019,4.0,USA
-73.9938924,40.7271874,3.5,USA
-74.004417,40.7193829,4.0,USA
-73.998153857324,40.714490521829,3.5,USA
-73.98415,40.72608,4.5,USA
-74.0341662615538,40.7286772826315,3.5,USA
-73.9920476876,40.7263350655,4.0,USA
-74.000045,40.7276,4.0,USA
-73.9948451276474,40.720706862742,3.5,USA
-73.98868,40.71967,4.0,USA
-73.991758,40.719135,4.5,USA
-73.991714,40.725639,3.5,USA
-74.00165,40.72879,4.0,USA
-73.9950497,40.7208633,4.0,USA
-74.0102912,40.7183455,3.5,USA
-73.99327,40.71695,4.0,USA
-74.04082,40.72127,3.5,USA
-73.989063,40.719878,4.0,USA
-73.9863384,40.7266287,4.5,USA
-73.991539,40.714973,3.5,USA
-73.98968,40.73088,4.0,USA
-73.9850228946549,40.7193370804105,4.5,USA
-73.986686,40.726261,4.0,USA
-74.0592099,40.73381,5.0,USA
-74.039612951068,40.7323552298113,3.5,USA
-74.0359251201153,40.7157115638256,4.0,USA
-73.999284,40.732283,4.0,USA
-73.9876339881134,40.7192055390192,4.0,USA
-73.9943788112708,40.7302644713689,4.0,USA
-74.00397,40.71972,4.0,USA
-73.993464,40.727617,3.5,USA
-73.9862681,40.7307352,3.5,USA
-73.9999063,40.7162609,4.0,USA
-74.0470005202039,40.7204897651981,4.0,USA
-73.98964,40.72638,4.5,USA
-74.0004383,40.7302874,4.0,USA
-73.9835794,40.726709,4.5,USA
-74.0038400073579,40.729330068469,4.0,USA
-73.98738,40.72667,4.0,USA
-73.9969412164592,40.7200188460948,4.0,USA
-73.9899454318763,40.7223153441439,4.0,USA
-73.9849530905485,40.7275018841028,4.0,USA
-73.98845,40.727989,4.0,USA
-74.0002028,40.7204278,4.5,USA
-73.99527,40.72056,4.5,USA
-73.99324,40.71701,4.5,USA
-74.044296,40.721248,3.5,USA
-73.99026,40.72172,4.5,USA
-74.00391,40.71962,4.0,USA
-74.0045493828034,40.7317465228689,4.5,USA
-73.98585,40.72927,4.0,USA
-73.987714,40.72184,4.0,USA
-73.98571,40.71919,4.5,USA
-74.035044,40.713375,4.0,USA
-73.995061,40.71416,4.0,USA
-74.0439375500829,40.7276548852554,4.0,USA
-74.03831,40.71401,3.5,USA
-74.00491,40.72279,3.5,USA
-73.98567,40.71912,4.5,USA
-73.9857136011124,40.7324690923782,3.5,USA
-74.00222,40.73235,4.5,USA
-74.0092619508505,40.7141113543271,3.0,USA
-73.99813,40.71542,4.0,USA
-73.9953191,40.7207236,4.0,USA
-73.983016,40.722976,4.5,USA
-73.99924,40.72878,4.0,USA
-73.9973774072879,40.7223112701284,4.5,USA
-74.0169924848933,40.7064411460336,3.5,USA
-74.0433894140167,40.7291896348333,3.5,USA
-74.0021299,40.7305599,4.0,USA
-73.985115,40.717975,4.0,USA
-74.016111,40.714167,3.5,USA
-74.00329,40.72361,4.5,USA
-73.9927,40.7258,4.5,USA
-73.987785,40.720079,4.0,USA
-73.9971172437072,40.7150363828814,3.5,USA
-73.9885354,40.726957,4.0,USA
-74.00243,40.727303,4.0,USA
-73.99378,40.72392,4.5,USA
-73.99963,40.7281,4.0,USA
-73.9953305925527,40.7178239198064,4.0,USA
-73.99896,40.7153,3.0,USA
-74.031772,40.721593,3.0,USA
-73.98849,40.72378,4.5,USA
-74.0356139218564,40.7163314237451,3.0,USA
-73.9860487460327,40.7324998427738,3.5,USA
-74.0456302242358,40.7213095265887,4.0,USA
-73.996326,40.7223288,4.0,USA
-73.99223,40.71821,4.5,USA
-73.992675,40.725502,4.0,USA
-74.00272,40.73437,4.0,USA
-74.0428332530666,40.7204665872675,4.0,USA
-74.00489,40.72077,4.0,USA
-74.0465693799559,40.7209453944042,4.0,USA
-73.98722,40.72674,4.5,USA
-74.009489,40.725925,4.0,USA
-73.9923073,40.7190867,4.0,USA
-74.0091255,40.720799,4.5,USA
-73.98923,40.72676,4.0,USA
-73.98952,40.72578,4.0,USA
-73.990026,40.718022,4.0,USA
-73.99227,40.72917,3.5,USA
-74.0523796,40.718847,4.0,USA
-73.98568,40.73081,4.5,USA
-74.00193,40.72687,4.5,USA
-73.987588,40.720379,4.0,USA
-73.98844,40.7269999,4.0,USA
-73.9896078601189,40.7337897786475,4.5,USA
-74.004135953373,40.7307865530978,4.0,USA
-73.989841,40.728886,4.0,USA
-73.98286,40.722852,4.0,USA
-73.98589,40.7314,4.5,USA
-73.98608,40.72702,4.5,USA
-73.996183796447,40.7224674341077,4.5,USA
-74.0064011,40.7318649,4.5,USA
-74.00671,40.71474,4.0,USA
-74.0067,40.7331,4.0,USA
-74.0095971,40.7193085,4.0,USA
-73.98542,40.72713,4.0,USA
-74.0161083107869,40.7144510120714,3.0,USA
-73.977,40.72553,4.5,USA
-73.98904,40.72638,3.5,USA
-74.0039,40.7244699,4.5,USA
-73.9885666,40.7198896,4.0,USA
-74.007916,40.725612,4.5,USA
-73.983139,40.723315,4.0,USA
-74.0020135,40.7324927,4.0,USA
-73.98813,40.72947,4.0,USA
-73.99855,40.71735,4.5,USA
-74.0021299,40.724912,4.0,USA
-73.9904345,40.7179985,4.0,USA
-73.9988691693115,40.7142239034582,3.5,USA
-73.99657,40.71952,4.0,USA
-73.99849,40.71426,4.0,USA
-73.9976472073402,40.7219179851303,4.0,USA
-73.9926904,40.7250872,4.0,USA
-74.03625,40.71461,3.5,USA
-74.00004,40.72721,4.0,USA
-73.9982535225272,40.7283242681949,4.0,USA
-73.9878529,40.7188335,4.5,USA
-73.9902801513672,40.733097076416,4.0,USA
-74.0015595607808,40.7279368007065,3.5,USA
-74.0092368030346,40.7256288347129,4.0,USA
-73.98448,40.72045,4.0,USA
-73.98844,40.7197,4.0,USA
-74.0071263,40.7276592,4.0,USA
-74.004802,40.718477,4.0,USA
-73.997383,40.7159077,4.0,USA
-73.98105,40.7291,4.0,USA
-73.99186,40.71816,4.5,USA
